name;nationality;position;overall;age;real_team;device
Luis Díaz;Colombia;LM;78;23;FC Porto;Playstation
Lino Tempelmann;Germany;CM;58;21;Sport-Club Freiburg;Playstation
Brian Chevreuil;Haiti;CM;57;23;La Berrichonne de Châteauroux;Playstation
Cyrille Bayala;Burkina Faso;RM|RW;67;24;Athlétic Club Ajaccio;Playstation
Brady Scott;United States;GK;59;21;1. FC Köln;Playstation
Samuel Oum Gouet;Cameroon;CB|CDM|CM;67;22;SCR Altach;Playstation
Nikola Vlašic;Croatia;LM|CAM;78;22;PFC CSKA Moscow;Playstation
Sandro Tonali;Italy;CDM|CM;77;20;Brescia;Playstation
Enzo Ybáñez;Argentina;LB|LWB|LW;63;21;Godoy Cruz;Playstation
Pascal Petlach;Austria;CB;59;21;FC Admira Wacker Mödling;Playstation
Michael Lercher;Austria;LB|LWB|LW;62;24;SV Mattersburg;Playstation
Zinho Vanheusden;Belgium;CB;75;21;Standard de Liège;Playstation
Oliver Drost;Denmark;ST;60;24;AC Horsens;Playstation
Rodrigo Amaral;Uruguay;CAM;72;23;Club Nacional de Football;Playstation
Borja Sánchez;Spain;LM|CAM;70;24;R. Oviedo;Playstation
Dani Martín;Spain;GK;67;22;Real Betis;Playstation
Gonzalo Pereira;Spain;CB;63;23;Levante UD;Playstation
Ignatius Ganago;Cameroon;ST|RW|LW;72;21;OGC Nice;Playstation
Leonel Justiniano;Bolivia;CDM;65;28;Club Deportivo Jorge Wilstermann;Playstation
Juan Colina;Venezuela;CDM;63;33;La Equidad;Playstation
Jaime Giraldo;Colombia;LB|CB;59;22;Independiente Medellín;Playstation
Jamilu Collins;Nigeria;LB|LM;70;25;SC Paderborn 07;Playstation
Alexander Ammitzbøll;Denmark;ST;57;21;FK Haugesund;Playstation
Benjamin Hansen;Denmark;CB;65;26;FK Haugesund;Playstation
Fran Manzanara;Spain;CB|CDM;66;23;SD Ponferradina;Playstation
Jean-Manuel Mbom;Germany;CDM|CM;63;20;KFC Uerdingen 05;Playstation
Marc Guehi;England;CB;61;20;Swansea City;Playstation
Joseph Paintsil;Ghana;RW|LW;71;22;KRC Genk;Playstation
Jannis Kübler;Germany;CDM|CM;62;21;FC Carl Zeiss Jena;Playstation
Emanuele Cicerelli;Italy;RM|LM|LW;62;25;Salerno;Playstation
Youcef Belaïli;Algeria;LM|CAM;72;28;Al Ahli;Playstation
Giorgi Chakvetadze;Georgia;LM|CAM;74;20;KAA Gent;Playstation
Armando Obispo;Netherlands;CB;70;21;Vitesse;Playstation
Diego Barri;Spain;CDM|CM;65;24;Albacete BP;Playstation
Lyle Foster;South Africa;ST|RW;66;19;KSV Cercle Brugge;Playstation
Lucas Vera;Argentina;CM|CAM;73;23;Club Atlético Lanús;Playstation
Cristian Rivero;Spain;GK;67;22;Valencia CF;Playstation
Junior Firpo;Spain;LB|LM;79;23;FC Barcelona;Playstation
Lutsharel Geertruida;Netherlands;RB|CB|CDM;70;20;Feyenoord;Playstation
Törles Knöll;Germany;ST;65;22;SV Wehen Wiesbaden;Playstation
Marko Kolar;Croatia;ST|RM;66;25;FC Emmen;Playstation
Abdulelah Al Amri;Saudi Arabia;CB;62;23;Al Nassr;Playstation
Patson Daka;Zambia;ST;75;21;FC Red Bull Salzburg;Playstation
Taiyo Hama;Japan;CB;57;22;Hokkaido Consadole Sapporo;Playstation
Daiya Maekawa;Japan;GK;64;25;Vissel Kobe;Playstation
Kenshin Yoshimaru;Japan;GK;60;24;Vissel Kobe;Playstation
Takuya Yasui;Japan;CDM|CM;61;21;Vissel Kobe;Playstation
Yannis Clementia;France;GK;69;23;OGC Nice;Playstation
Takuya Uchida;Japan;LM|CAM;59;22;F.C. Tokyo;Playstation
Makoto Okazaki;Japan;RB|CB;63;21;Shimizu S-Pulse;Playstation
Go Hatano;Japan;GK;61;22;F.C. Tokyo;Playstation
Hirofumi Yamauchi;Japan;ST|RM|LM;60;25;Cerezo Osaka;Playstation
Shu Mogi;Japan;GK;59;21;Cerezo Osaka;Playstation
Thamsanqa Mkhize;South Africa;RB|CB|CDM;70;31;Free Agents;Playstation
Reeve Frosler;South Africa;RB|LB;69;22;Kaizer Chiefs;Playstation
Antoine Semenyo;England;ST;61;20;Sunderland;Playstation
Franck Elimane Kanoute;Senegal;CM;63;21;Cosenza;Playstation
Jessy Deminguet;France;CDM|CM;70;22;Stade Malherbe Caen;Playstation
Tatsuya Ito;Japan;RM|LM;68;23;Sint-Truidense VV;Playstation
Ryan Strain;Australia;RB;63;23;Adelaide United;Playstation
Apostolos Stamatelopoulos;Australia;ST;57;21;Western United FC;Playstation
Jordan Stevens;England;RM|CM;61;20;Leeds United;Playstation
Willem Geubbels;France;ST;64;18;AS Monaco Football Club SA;Playstation
Gabriel Risso Patrón;Argentina;LB|LM;65;24;Atlético Tucumán;Playstation
Driss Khalid;Morocco;ST|CAM;65;21;Amiens SC;Playstation
Olimpiu Moru?an;Romania;CM|CAM|RW;69;21;Fotbal Club FCSB;Playstation
Luis Díaz;Spain;CDM|CM;61;25;CD Lugo;Playstation
Ignacio Huguenet;Argentina;ST;64;22;Newell's Old Boys;Playstation
Goran Milovic;Croatia;CB;70;31;KV Oostende;Playstation
Liu Huan;China PR;LB;58;31;Chongqing Dangdai Lifan FC SWM Team;Playstation
Yuan Mincheng;China PR;CB;60;24;Chongqing Dangdai Lifan FC SWM Team;Playstation
Justin Shonga;Zambia;ST;68;23;Orlando Pirates;Playstation
Jiang Wenjun;China PR;LB|CB;57;30;Hebei China Fortune FC;Playstation
Liu Heng;China PR;CB;57;24;Henan Jianye FC;Playstation
Ke Zhao;China PR;LWB|LM|LW;62;31;Henan Jianye FC;Playstation
Hu Jinghang;China PR;ST;62;23;Wuhan Zall Professional FC;Playstation
Yang Shuai;China PR;CB;58;23;Chongqing Dangdai Lifan FC SWM Team;Playstation
Wei Zhen;China PR;CB;61;23;Shanghai SIPG FC;Playstation
Liu Yiming;China PR;CB;63;25;Guangzhou Evergrande Taobao FC;Playstation
Zhang Xiuwei;China PR;CDM|CM;62;24;Guangzhou Evergrande Taobao FC;Playstation
Zhang Cheng;China PR;RWB|RB|LB|RW;60;31;Tianjin Tianhai FC;Playstation
Qiu Tianyi;China PR;CB;58;31;Tianjin TEDA FC;Playstation
Yang Liyu;China PR;ST|RM|RW;65;23;Guangzhou Evergrande Taobao FC;Playstation
Tian Yinong;China PR;CDM|CM;62;29;Jiangsu Suning FC;Playstation
Lewis Ritson;England;CB;58;21;Hull City;Playstation
Odin Bailey;England;RM|CAM;60;20;Forest Green Rovers;Playstation
Rayhaan Tulloch;England;ST|CAM|LW;61;19;West Bromwich Albion;Playstation
Dennis Smarsch;Germany;GK;62;21;Hertha BSC;Playstation
Yusuf Sari;Turkey;RM;68;21;Trabzonspor;Playstation
Eljif Elmas;North Macedonia;CM;73;20;Napoli;Playstation
Erdon Daci;North Macedonia;ST|LM;62;22;Konyaspor;Playstation
Ayo Akinola;United States;ST;60;20;Toronto FC;Playstation
James Morton;England;CM;59;21;Bristol City;Playstation
George Nurse;England;LWB|LM|CM|LW;57;21;Newport County;Playstation
Abdoulaye Dabo;France;LM|CM;63;19;FC Nantes;Playstation
Roberto Ordoñez;Ecuador;ST;69;35;CS Emelec;Playstation
Jefferson Intriago;Ecuador;CDM|CM;67;24;Fútbol Club Juárez;Playstation
Eddie Salcedo;Italy;ST|CF;67;18;Hellas Verona;Playstation
Ayrton Preciado;Ecuador;LM;71;26;Santos Laguna;Playstation
Max Bird;England;CDM|CM;66;19;Derby County;Playstation
Harlem Hale;England;ST|RW;57;20;Southampton;Playstation
Kornelius Hansen;Norway;CAM|RW;59;19;Southampton;Playstation
Harry Hamblin;England;CDM|CM;58;20;Macclesfield Town;Playstation
Harvey Knibbs;England;ST;57;21;Cambridge United;Playstation
Adam Crookes;England;LB|CB;59;22;Port Vale;Playstation
Khanya Leshabela;South Africa;CM|CAM;60;20;Leicester City;Playstation
Calvin Ughelumba;England;LB|CB;59;20;Leicester City;Playstation
Ferrán Torres;Spain;RM|LM|CF;79;20;Valencia CF;Playstation
Ramiro Guerra;Uruguay;CDM;66;23;Villarreal CF;Playstation
Dani Raba;Spain;RM;73;24;SD Huesca;Playstation
Pau Torres;Spain;CB;78;23;Villarreal CF;Playstation
Chuca;Spain;RM|CM;65;23;Wisla Kraków;Playstation
Álex Centelles;Spain;LB;71;20;Futebol Clube de Famalicão;Playstation
Jón Dagur ?orsteinsson;Iceland;LW;64;21;Aarhus AGF;Playstation
Pyry Soiri;Finland;RW|LW;63;25;Esbjerg fB;Playstation
Callejón;Spain;CDM|CM;62;22;UD Almería;Playstation
Chen Binbin;China PR;LM|LW;64;22;Shanghai SIPG FC;Playstation
Jules Koundé;France;CB;78;21;Sevilla FC;Playstation
Jesus Ferreira;United States;ST|CM|CAM;69;19;FC Dallas;Playstation
Sillero;Spain;RB|CB;63;22;Athletic Club;Playstation
Nolaskoain;Spain;CB|CDM|CM;70;21;RC Deportivo;Playstation
Azzeddine Toufiqui;France;CM|CAM;62;21;Stade Malherbe Caen;Playstation
Timothy Weah;United States;ST|LM;69;20;LOSC Lille;Playstation
Colin Dagba;France;RWB|RB|RW;74;21;Paris Saint-Germain;Playstation
Romario Ibarra;Ecuador;ST|LM;69;25;Pachuca;Playstation
Carlos Garcés;Ecuador;ST;69;30;Delfín Sporting Club;Playstation
Jacob Murillo;Ecuador;LM|LW;65;27;Independiente del Valle;Playstation
Antonio Bareiro;Paraguay;RM;71;31;Club Libertad;Playstation
Kenny Athiu;South Sudan;ST;59;27;Melbourne Victory;Playstation
Jack Tucker;England;RB|CB;60;20;Gillingham;Playstation
Mikkel Damsgaard;Denmark;CM|CF|LW;71;20;FC Nordsjælland;Playstation
Mauro Júnior;Brazil;LM|CAM;74;21;Heracles Almelo;Playstation
Jonas Wind;Denmark;ST;69;21;FC København;Playstation
Marcus Forss;Finland;ST;65;21;Brentford;Playstation
Moha Ramos;Spain;GK;64;20;Birmingham City;Playstation
Sean McLoughlin;Republic of Ireland;CB;64;23;Hull City;Playstation
Manprit Sarkaria;Austria;RM|LM|CAM;67;23;FK Austria Wien;Playstation
André Luis Neitzke;Brazil;CB;64;33;Neuchâtel Xamax FCS;Playstation
Shaquille Pinas;Netherlands;CB|CM;66;22;ADO Den Haag;Playstation
Andrew Lyons;Republic of Ireland;RB;57;19;Bohemian FC;Playstation
Yoël Armougom;France;LB|LWB|LM|LW;67;22;Stade Malherbe Caen;Playstation
Jacob Italiano;Australia;RM|LM;61;18;Borussia Mönchengladbach;Playstation
Nicolás Díaz;Chile;RB|CB;64;21;CD Palestino;Playstation
Nahuel Gallardo;Argentina;LB;63;22;Defensa y Justicia;Playstation
Cristian Ferreira;Argentina;CM|CAM;71;20;River Plate;Playstation
David Martínez;Argentina;CB;72;22;Defensa y Justicia;Playstation
Ulises Cardona;Mexico;LB|LM;66;21;Club Atlas;Playstation
Mender García;Colombia;ST;66;21;Once Caldas;Playstation
Mats van Kins;Netherlands;CM|CAM|LW;61;21;ADO Den Haag;Playstation
Hugo Andersson;Sweden;CB;59;21;Malmö FF;Playstation
Igor;Brazil;LB|CB;66;22;Fiorentina;Playstation
Sultan Farhan;Saudi Arabia;CDM;63;23;Al Raed;Playstation
Toni Moya;Spain;CB|CM;64;22;Atlético Madrid;Playstation
Patric Pfeiffer;Germany;LB|CB;63;20;SV Darmstadt 98;Playstation
Santy Ngom;Senegal;ST|RW;66;27;Stade Malherbe Caen;Playstation
Billy Crellin;England;GK;57;20;Fleetwood Town;Playstation
Cristian Barrios;Colombia;RM|LM|CM;59;22;Patriotas Boyacá FC;Playstation
Jhon Arias;Colombia;CM|CAM;70;22;América de Cali;Playstation
Francisco Grahl;Argentina;CDM|LM|CM;64;28;Club Atlético Aldosivi;Playstation
Leonel Ferroni;Argentina;LB;65;24;Newell's Old Boys;Playstation
Tomás Belmonte;Argentina;CDM|CM;70;22;Club Atlético Lanús;Playstation
Jaakko Oksanen;Finland;CDM|CM;59;19;Brentford;Playstation
Huang Zichang;China PR;ST|RM;63;23;Jiangsu Suning FC;Playstation
Nicholas Pierini;Italy;ST|CAM|LW;64;21;Cosenza;Playstation
Rogério;Brazil;LB|LM;70;22;Sassuolo;Playstation
Benjamín Garré;Argentina;RM|RW|LW;64;20;Racing Club;Playstation
Mounir Chouiar;France;RM|LM|CAM;72;21;Dijon FCO;Playstation
Ernesto Álvarez;Paraguay;ST;61;31;Club Nacional;Playstation
Aurélien Tchouaméni;France;CM;72;20;AS Monaco Football Club SA;Playstation
James Finnerty;Republic of Ireland;CB;60;21;Bohemian FC;Playstation
Daniel Butterworth;England;ST|CF;62;20;Blackburn Rovers;Playstation
Budimir Janoševic;Serbia;GK;61;30;AIK;Playstation
Jack Lahne;Sweden;ST;63;18;Örebro SK;Playstation
Viktor Gyökeres;Sweden;ST|RM|LM;66;22;FC St. Pauli;Playstation
Erik Figueroa;Sweden;LB|CB;63;29;Helsingborgs IF;Playstation
Kasper Thiesson Kristensen;Denmark;GK;57;20;Aarhus AGF;Playstation
Oliver Šarkic;Montenegro;ST|RW|LW;62;23;Burton Albion;Playstation
Stephen Odey;Nigeria;ST;65;22;KRC Genk;Playstation
Filip Bradaric;Croatia;CDM|CM;70;28;RC Celta;Playstation
Dominik Livakovic;Croatia;GK;80;25;Dinamo Zagreb;Playstation
Borna Barišic;Croatia;LB;73;27;Rangers FC;Playstation
Manu Vallejo;Spain;ST|LM|CAM;75;23;Valencia CF;Playstation
Paddy Kirk;Republic of Ireland;LB;59;22;Bohemian FC;Playstation
Abdurrahim Dursun;Turkey;LB;64;21;Trabzonspor;Playstation
Roberto Massimo;Germany;RM;65;19;VfB Stuttgart;Playstation
Stiven Rentería;Colombia;ST;57;22;Deportivo Cali;Playstation
Jonathan Amon;United States;LW;66;21;FC Nordsjælland;Playstation
Hernán De la Fuente;Argentina;RWB|RB|RW;71;23;Vélez Sarsfield;Playstation
Jamie Mascoll;England;LB;57;23;Wycombe Wanderers;Playstation
Andrés Lioi;Argentina;RM;66;23;Korona Kielce;Playstation
Christopher Rocchia;France;LB;67;22;FC Sochaux-Montbéliard;Playstation
Pape Gueye;France;CDM|CM;69;21;Havre Athletic Club;Playstation
Modibo Sagnan;France;CB;69;21;CD Mirandés;Playstation
Jerome Opoku;England;LB|CB;65;21;Accrington Stanley;Playstation
André Pereira;Portugal;ST|RM|LM;72;25;R. Zaragoza;Playstation
Rafael Leão;Portugal;ST;75;21;Milan;Playstation
Adrian Pereira;Norway;LB;64;20;Viking FK;Playstation
Predrag Rajkovic;Serbia;GK;78;24;Stade de Reims;Playstation
Yoel Bárcenas;Panama;RM|LM;68;26;R. Oviedo;Playstation
Birk Risa;Norway;LB;66;22;Odds BK;Playstation
Anas Ouahim;Morocco;RM|LM|CAM;68;22;VfL Osnabrück;Playstation
Ulises Segura;Costa Rica;RM|LM|CM;68;27;D.C. United;Playstation
Yassine Meriah;Tunisia;CB;71;27;Kasimpasa SK;Playstation
Saad Bguir;Tunisia;CAM|CF;70;26;Abha Club;Playstation
Ghaylène Chaalali;Tunisia;CM|CAM;70;26;Yeni Malatyaspor;Playstation
Chima Akas;Nigeria;LB|CB;65;26;Belenenses;Playstation
Daniel Akpeyi;Nigeria;GK;72;34;Kaizer Chiefs;Playstation
Anthony Nwakaeme;Nigeria;LM;77;31;Trabzonspor;Playstation
Jawad El Yamiq;Morocco;CB;74;28;R. Zaragoza;Playstation
Mohamed Awad;Egypt;GK;70;28;Free Agents;Playstation
Keaton Parks;United States;CM;70;22;New York City FC;Playstation
Mehdi Taremi;Iran;ST|CF;75;28;Rio Ave FC;Playstation
Turki Al Ammar;Saudi Arabia;CDM|CM|CAM;62;20;Al Shabab;Playstation
Chumi;Spain;CB;65;21;FC Barcelona;Playstation
Sergio Gómez;Spain;RM|LM|CAM;68;19;SD Huesca;Playstation
Ervin Taha;France;ST;61;21;En Avant Guingamp;Playstation
Lucas Buades;France;ST;59;22;Nîmes Olympique;Playstation
Aldo Cruz;Mexico;LB|LWB|LW;69;22;Club Tijuana;Playstation
Rob Atkinson;England;CB;59;22;Oxford United;Playstation
Martín;Spain;RB|RM;75;24;D. Alavés;Playstation
Kevin Gutiérrez;Argentina;CM;62;23;Rosario Central;Playstation
Facundo Nadalín;Argentina;RB;67;22;Newell's Old Boys;Playstation
Nazareno Bazan;Argentina;ST;64;21;C.D. Universidad Católica del Ecuador;Playstation
Ben Johnson;England;RB|LB;59;20;West Ham United;Playstation
Mateo Retegui;Argentina;ST;67;21;Estudiantes de La Plata;Playstation
Moussa Diaby;France;LM;78;21;Bayer 04 Leverkusen;Playstation
Perr Schuurs;Netherlands;CB;74;20;Ajax;Playstation
Manu Morlanes;Spain;CDM|CM;73;21;Villarreal CF;Playstation
Axel Bamba;Ivory Coast;RB|CB;65;21;Paris FC;Playstation
Ron-Thorben Hoffmann;Germany;GK;63;21;FC Bayern München II;Playstation
Nathaniel Atkinson;Australia;RB|RM;64;21;Melbourne City;Playstation
Awn Al Saluli;Saudi Arabia;CB;58;21;Al Fayha;Playstation
Joseph Olowu;England;CB;58;20;Cork City;Playstation
Aitor Ruibal;Spain;ST|RB|RM;68;24;CD Leganés;Playstation
Joaquín Varela;Argentina;CB;66;23;Godoy Cruz;Playstation
Sergio Barreto;Argentina;CB;65;21;Independiente;Playstation
Anthony Blondell;Venezuela;ST|RW;68;26;Huachipato FC;Playstation
Diego Mercado;Argentina;CDM|CM;62;23;Independiente;Playstation
Masaaki Goto;Japan;GK;60;26;Shonan Bellmare;Playstation
Daiki Sugioka;Japan;CB|LWB|LM|LW;64;21;Kashima Antlers;Playstation
Anthony McDonald;Scotland;RM|LM|CAM;62;19;Heart of Midlothian;Playstation
Nicolae Carnat;Romania;ST|RM|LM;63;22;Sepsi OSK Sfântu Gheorghe;Playstation
Sami Ben Amar;Morocco;ST;59;22;Nîmes Olympique;Playstation
Diego Rossi;Uruguay;ST|RW|LW;74;22;LAFC;Playstation
Christian Eggen Rismark;Norway;CB;65;28;SK Brann;Playstation
Daniel Kvande;Norway;CB;64;25;Ranheim Fotball;Playstation
Aleksander Foosnæs;Norway;LB;64;26;FK Bodø/Glimt;Playstation
Sebastian Bergier;Poland;ST;59;20;Slask Wroclaw;Playstation
Vagner;Cape Verde;ST|RM|LW;70;24;AS Nancy Lorraine;Playstation
Wilhelm Vorsager;Austria;CB|CDM|CM;64;23;FC Admira Wacker Mödling;Playstation
Juan Ignacio Méndez;Argentina;CM|RW;64;23;Club Atlético Talleres;Playstation
Albert Sambi Lokonga;Belgium;CDM|CM;72;20;RSC Anderlecht;Playstation
Franco Moyano;Argentina;CDM|CM;68;22;Argentinos Juniors;Playstation
Filip Kusic;Serbia;LB|CB;65;24;FC Erzgebirge Aue;Playstation
Abdou Harroui;Netherlands;RM|CM;69;22;Sparta Rotterdam;Playstation
Nasser Al Dawsari;Saudi Arabia;CDM|CM|CAM;62;21;Al Hilal;Playstation
Stanley Nsoki;France;LB|CB;70;21;OGC Nice;Playstation
Francis Amuzu;Belgium;LW;69;20;RSC Anderlecht;Playstation
Milan De Mey;Belgium;CDM|CM|CAM;57;19;Waasland-Beveren;Playstation
Regan Slater;England;CM;59;20;Scunthorpe United;Playstation
Simon Amin;Syria;CM;61;22;Örebro SK;Playstation
Timo Stavitski;Finland;RW;63;21;Stade Malherbe Caen;Playstation
Hamed Al Ghamdi;Saudi Arabia;CDM|CM|CAM;60;21;Ettifaq FC;Playstation
Marcel Costly;Germany;RM|LM;63;24;1. FC Magdeburg;Playstation
Dominik Martinovic;Croatia;ST;60;23;SG Sonnenhof Großaspach;Playstation
Harrison Delbridge;Australia;CB;66;28;Melbourne City;Playstation
Tiago Sá;Portugal;GK;73;25;SC Braga;Playstation
Carlos Higuera;Mexico;GK;58;19;Club Tijuana;Playstation
Raúl Sandoval;Mexico;LB;60;20;Club Necaxa;Playstation
Nanu;Guinea Bissau;RB|RM|LM;69;26;Marítimo;Playstation
Elliot Watt;Scotland;CM;58;20;Carlisle United;Playstation
Cory Burke;Jamaica;ST;69;28;spusu SKN St. Pölten;Playstation
Pep Biel;Spain;RM;68;23;FC København;Playstation
Omar Fernández;Colombia;LM|CM|CAM;72;27;Puebla;Playstation
Oliver Steurer;Germany;LB|CB;63;25;SC Preußen Münster;Playstation
Yuta Toyokawa;Japan;ST|CAM;70;25;Cerezo Osaka;Playstation
Lars Dietz;Germany;CB|CDM;62;23;Fußballclub Viktoria Köln 1904 e.V.;Playstation
Jean-Claude Billong;France;CB;67;26;Salerno;Playstation
Konstantinos Mavropanos;Greece;CB;72;22;1. FC Nürnberg;Playstation
Guido Mainero;Argentina;ST|CF|RW;70;25;Defensa y Justicia;Playstation
Daam Foulon;Belgium;LB|LWB|LM|LW;66;21;Waasland-Beveren;Playstation
Jeon Se Jin;Korea Republic;ST|LW;64;20;Sangju Sangmu FC;Playstation
Daiki Hashioka;Japan;RB|RM;66;21;Urawa Red Diamonds;Playstation
Ryo Germain;Japan;ST;64;25;Vegalta Sendai;Playstation
Carlos Cordero;Spain;LB|CB;65;23;R. Sporting;Playstation
Kim Woo Hong;Korea Republic;LW;58;25;FC Seoul;Playstation
Dayle Grubb;England;LM;63;29;Forest Green Rovers;Playstation
Augusto Lotti;Argentina;ST;65;24;Atlético Tucumán;Playstation
Siphosakhe Ntiya-Ntiya;South Africa;LB|LWB|LM|LW;64;23;Kaizer Chiefs;Playstation
Ricardo Blanco;Argentina;CAM;68;30;Deportes Iquique;Playstation
Jorge Díaz Price;Mexico;LM;65;22;CD Everton de Viña del Mar;Playstation
Olaus Jair Skarsem;Norway;CM;61;22;Kristiansund BK;Playstation
Mohamed Dräger;Tunisia;RB|RM;68;24;SC Paderborn 07;Playstation
Gastón Zuñiga;Chile;RB;57;20;CD O'Higgins;Playstation
Majeed Ashimeru;Ghana;CM;70;22;FC Red Bull Salzburg;Playstation
Saad Al Selouli;Saudi Arabia;LM;57;22;Ettifaq FC;Playstation
Frantz Pangop;Cameroon;ST;61;27;SCR Altach;Playstation
Jesús Medina;Paraguay;RW;66;23;New York City FC;Playstation
Adam Ståhl;Sweden;RM|LM;63;25;IK Sirius;Playstation
Kai Shibato;Japan;CB|CDM|CM;62;24;Urawa Red Diamonds;Playstation
Ahmed Al Fiqi;Saudi Arabia;RM|LM;60;27;Al Faisaly;Playstation
Takuya Ogiwara;Japan;LWB|LM|LW;60;20;Urawa Red Diamonds;Playstation
Connor Simpson;England;ST;57;20;Accrington Stanley;Playstation
Lennart Moser;Germany;GK;64;20;KSV Cercle Brugge;Playstation
Jordan Sierra;Ecuador;CDM|CM;70;23;Tigres U.A.N.L.;Playstation
Borja Llarena;Spain;ST|RW|LW;62;21;CD Tenerife;Playstation
Joaquín Blázquez;Argentina;GK;60;19;Club Atlético Talleres;Playstation
Josh Sargent;United States;ST|RW;69;20;SV Werder Bremen;Playstation
Kristijan Bistrovic;Croatia;CDM|CM;70;22;PFC CSKA Moscow;Playstation
Agustín Almendra;Argentina;CDM|CM;68;20;Boca Juniors;Playstation
Carlos Miguel;Brazil;GK;66;23;FC Red Bull Salzburg;Playstation
Matty Virtue;England;CDM|CM;63;23;Blackpool;Playstation
Hidemasa Morita;Japan;RB|CDM;70;25;Kawasaki Frontale;Playstation
Yasuto Wakizaka;Japan;RM|CAM;66;25;Kawasaki Frontale;Playstation
Ola Solbakken;Norway;RW|LW;61;21;FK Bodø/Glimt;Playstation
Rasmus Alm;Sweden;LW;60;24;IF Elfsborg;Playstation
Jhonatan Pérez;Venezuela;RB;64;31;Atlético Huila;Playstation
Lee Keun Ho;Korea Republic;ST|RW;66;24;Sangju Sangmu FC;Playstation
Florian Mayer;Germany;CB;62;22;Borussia Mönchengladbach;Playstation
Amer Ordagic;Bosnia & Herzegovina;CDM|CM;61;27;SK Brann;Playstation
Tass Mourdoukoutas;Australia;CB;58;21;Western Sydney Wanderers;Playstation
Samuel Sosa;Venezuela;LM|LW;67;20;AD Alcorcón;Playstation
Eduard Bello;Venezuela;RM|RW;70;24;CD Antofagasta;Playstation
Ibrahim Mahnashi;Saudi Arabia;CDM;59;20;Ettifaq FC;Playstation
Maxime Etuin;France;RB|CDM|CM;63;24;FC Lorient;Playstation
Abdulrahman Ghareeb;Saudi Arabia;ST|RM|LM;62;23;Al Ahli;Playstation
Sebastián Córdova;Mexico;LM|CM|CAM;67;23;Club América;Playstation
Xavier Amaechi;England;RW|LW;59;19;Hamburger SV;Playstation
Róger Lemus;Colombia;LM|CM|CAM;63;28;Jaguares Fútbol Club;Playstation
Diego Sánchez;Colombia;LB;59;27;Cúcuta Deportivo;Playstation
Gaute Vetti;Norway;CB|CM;59;21;Sarpsborg 08 FF;Playstation
Torbjørn Kallevåg;Norway;RM|LM;61;27;FK Haugesund;Playstation
Angus Thurgate;Australia;ST|CDM;59;20;Newcastle Jets;Playstation
Jonathan Marulanda;Colombia;RB;63;24;Deportes Tolima;Playstation
Alexis Rodríguez;Argentina;ST|LM|RW;66;24;Newell's Old Boys;Playstation
Ricardo Friedrich;Brazil;GK;65;27;MKE Ankaragücü;Playstation
Marius Lode;Norway;CB;66;27;FK Bodø/Glimt;Playstation
Håkon Evjen;Norway;CAM|RW;71;20;AZ;Playstation
Matias Cavalleri;Chile;RM|RW;65;22;Curicó Unido;Playstation
Endre Kupen;Norway;ST;61;30;FK Bodø/Glimt;Playstation
Daniel Mantilla;Colombia;LM|CM;69;23;Patriotas Boyacá FC;Playstation
Julián Buitrago;Colombia;CDM|CM;64;27;Patriotas Boyacá FC;Playstation
Yahia Fofana;France;GK;57;19;Havre Athletic Club;Playstation
Luis Carlos Cabezas;Colombia;ST;66;34;Cúcuta Deportivo;Playstation
Neto Borges;Brazil;LB;66;23;KRC Genk;Playstation
David Otto;Germany;ST;65;21;1. FC Heidenheim 1846;Playstation
Alfons Amade;Germany;RWB|RB|CDM|RW;62;20;Eintracht Braunschweig;Playstation
Christoph Baumgartner;Austria;CAM|LW;70;20;TSG 1899 Hoffenheim;Playstation
Anderson Emanuel;Angola;LM|LW;66;24;CF Fuenlabrada;Playstation
Marijan Cavar;Bosnia & Herzegovina;CDM|CM;62;22;Eintracht Frankfurt;Playstation
Christian Almeida;Uruguay;LB;65;30;Godoy Cruz;Playstation
Mark McKenzie;United States;CB;66;21;Philadelphia Union;Playstation
Matt Real;United States;LB;60;21;Philadelphia Union;Playstation
Tim Rönning;Sweden;GK;62;21;IF Elfsborg;Playstation
Luis Milla;Spain;CDM|CM;74;25;CD Tenerife;Playstation
Ferdy Druijf;Netherlands;ST;68;22;AZ;Playstation
Christian Kouan Oulai;Ivory Coast;CM;68;20;Perugia;Playstation
Ángel Rodriguez;Uruguay;RB|CB|CM;68;27;Centro Atlético Fénix;Playstation
Luke Hannant;England;LM;63;26;Cambridge United;Playstation
James Sands;United States;CB|CDM;66;20;New York City FC;Playstation
Federico Varela;Argentina;CM|CAM;69;24;UD Las Palmas;Playstation
Edo Kayembe;DR Congo;CDM|CM;68;22;RSC Anderlecht;Playstation
Ryutaro Iio;Japan;RWB|RM|LM|RW;64;29;Vegalta Sendai;Playstation
Ali Al Nemer;Saudi Arabia;RM|CM|CAM;63;28;Al Wehda;Playstation
Lindon Selahi;lbania;CDM|CM|CAM;66;21;FC Twente;Playstation
Abdullah Al Hamdan;Saudi Arabia;ST;62;20;Al Shabab;Playstation
Jabor Issa;Saudi Arabia;CB|CDM;60;23;Al Wehda;Playstation
Jamie Lennon;Republic of Ireland;CDM|CM;61;22;St. Patrick's Athletic;Playstation
Ferro;Portugal;CB;78;23;SL Benfica;Playstation
Oumar Solet;France;CB|CDM;66;20;Olympique Lyonnais;Playstation
Louis D'Arrigo;Australia;CDM|CM;62;18;Adelaide United;Playstation
