name;nationality;position;overall;age;real_team;device
Simon Hedlund;Sweden;ST|RW;72;27;Brøndby IF;PC
Per Frick;Sweden;ST;66;28;IF Elfsborg;PC
Sebastian Holmén;Sweden;CB;73;28;Willem II;PC
Yasyn Hamza;Saudi Arabia;CB;64;29;Al Wehda;PC
Carlos Rivero;Venezuela;RB|CB;67;27;Caracas Fútbol Club;PC
Rubert Quijada;Venezuela;LB|CB;68;31;Club Alianza Lima;PC
Mustafa Malaeka;Saudi Arabia;GK;65;34;Al Faisaly;PC
Hussain Al Shuwaysh;Saudi Arabia;LB|CB;62;31;Al Raed;PC
Abdullah Al Yousef;Saudi Arabia;LB;58;30;Al Adalah Club;PC
Tawfiq Bu Haymid;Saudi Arabia;LB;64;32;Al Fateh;PC
Jehad Al Zoaed;Saudi Arabia;LM|CAM;60;31;Abha Club;PC
Patrick Wiegers;Germany;GK;65;30;SG Dynamo Dresden;PC
Sebastian Nachreiner;Germany;RB|CB;69;31;SSV Jahn Regensburg;PC
Philipp Ziereis;Germany;RB|CB;68;27;FC St. Pauli;PC
Alex Grant;Australia;CB;67;26;Perth Glory;PC
Jehad Al Hussien;Syria;CAM;71;37;Al Raed;PC
Awadh Ali Khrees;Saudi Arabia;RB;61;29;Al Adalah Club;PC
Awadh Khamis Al Faraj;Saudi Arabia;LB|CDM;65;32;Al Nassr;PC
Lubomír Šatka;Slovakia;RB|CB;66;24;Lech Poznan;PC
Guilherme;Brazil;CDM|CM;77;29;Olympiacos CFP;PC
Matty Blair;England;RB|RM|CM;64;31;Doncaster Rovers;PC
Robbie Willmott;England;RWB|CM|RW;60;30;Newport County;PC
Tom Anderson;England;CB;65;26;Doncaster Rovers;PC
Bård Finne;Norway;ST|LM|LW;66;25;Vålerenga Fotball;PC
Danny Rose;England;CDM|CM;63;32;Swindon Town;PC
Danny Rowe;England;ST;60;30;Oldham Athletic;PC
Nathan Pond;Montserrat;CB;61;35;Salford City;PC
Yahia Sulaiman Al Shehri;Saudi Arabia;RM|LM|CAM;70;30;Al Nassr;PC
Bevis Mugabi;Uganda;RB|CB;61;25;Motherwell;PC
Florent Mollet;France;CAM;79;28;Montpellier Hérault SC;PC
Kévin Rodrigues;Portugal;LB|LM;74;26;CD Leganés;PC
Fred;Brazil;CDM|CM;80;27;Manchester United;PC
Maxime Poundjé;France;LB;72;27;FC Girondins de Bordeaux;PC
Dan Butler;England;LB|LWB|LW;64;25;Peterborough United;PC
Panagiotis Vlachodimos;Greece;LM|LW;67;28;SG Sonnenhof Großaspach;PC
Nicolas Saint-Ruf;France;RB|CB;65;27;US Orléans Loiret Football;PC
Dória;Brazil;CB;74;25;Santos Laguna;PC
Mathias Fredriksen;Norway;RM|LM;57;26;Mjøndalen IF;PC
Mohamed Salah;Egypt;ST|RW;90;28;Liverpool;PC
Chris Maxwell;Wales;GK;67;29;Blackpool;PC
Simon Grether;Switzerland;RB|LB|RM;64;28;FC Luzern;PC
Kristoffer Haugen;Norway;LB;67;26;Molde FK;PC
Brandon O'Neill;Australia;CDM|CM;70;26;Pohang Steelers;PC
Tim Payne;New Zealand;RB;64;26;Wellington Phoenix;PC
Corey Brown;Australia;LB|LWB|LW;60;26;Brisbane Roar;PC
Bruno;Brazil;GK;64;26;Gil Vicente FC;PC
Jack Powell;England;CM;61;26;Crawley Town;PC
Blair Turgott;England;RM|LM|RW;62;26;Östersunds FK;PC
Bram van Polen;Netherlands;LB|CB;68;34;PEC Zwolle;PC
Mustafa Saymak;Netherlands;CAM;70;27;PEC Zwolle;PC
Bart van Hintum;Netherlands;LB|CB;67;33;FC Groningen;PC
Lorenzo Lollo;Italy;CM|CF;70;29;Venezia;PC
Manuel Marras;Italy;RW;68;27;Livorno;PC
Mateusz Matras;Poland;CDM|CM;67;29;Górnik Zabrze;PC
Radoslaw Murawski;Poland;CDM|RM|CM;70;26;Denizlispor;PC
Mathieu Michel;France;GK;70;28;AJ Auxerre;PC
Renaud Ripart;France;ST|LM;73;27;Nîmes Olympique;PC
Romarinho;Brazil;ST|LM;74;29;Al Ittihad;PC
Elson Hooi;Curacao;RW|LW;64;28;ADO Den Haag;PC
Gerso;Guinea Bissau;RW|LW;73;29;Sporting Kansas City;PC
Adam Fraczczak;Poland;ST|RM|LM;67;32;Pogon Szczecin;PC
Lukasz Zwolinski;Poland;ST;64;27;Lechia Gdansk;PC
Ricardo Ribeiro;Portugal;GK;69;30;FC Paços de Ferreira;PC
Nabil Ghilas;Algeria;ST;70;30;Vitória Setúbal;PC
John O'Sullivan;Republic of Ireland;RM|CAM;64;26;Morecambe;PC
Mouez Hassen;Tunisia;GK;69;25;KSV Cercle Brugge;PC
Hadi Sacko;Mali;RM|RW;68;26;Denizlispor;PC
Alexander Mühling;Germany;CM|CAM;72;27;Holstein Kiel;PC
Giancarlo Gallifuoco;Australia;CB|CDM;62;26;Melbourne Victory;PC
Donervon Daniels;Montserrat;RB|CB;64;26;Luton Town;PC
Kristián Koštrna;Slovakia;RB;64;26;Fotbal Club Dinamo Bucure?ti;PC
Fabinho;Brazil;CDM;86;26;Liverpool;PC
Rafinha;Brazil;CM;63;26;Kalmar FF;PC
Queensy Menig;Netherlands;RW|LW;65;24;FC Twente;PC
Branimir Hrgota;Sweden;ST|RW;72;27;SpVgg Greuther Fürth;PC
Alexander Corryn;Belgium;LB;69;26;KV Mechelen;PC
Gaëtan Laborde;France;ST;77;26;Montpellier Hérault SC;PC
Derlis González;Paraguay;ST|RM|LM;75;26;Club Olimpia;PC
Sean Kavanagh;Republic of Ireland;LB|CDM|LM;62;26;Shamrock Rovers;PC
Muamer Tankovic;Sweden;ST|CAM|LW;72;25;Hammarby IF;PC
Daniel Bachmann;Austria;GK;69;26;Watford;PC
Gary Warren;England;CB;62;35;Exeter City;PC
Stefan Mitrovic;Serbia;CB;75;30;RC Strasbourg Alsace;PC
Badr Al Nakhli;Saudi Arabia;CB;63;32;Al Adalah Club;PC
Mohammed Al Fehaid;Saudi Arabia;CB|CDM;64;30;Al Fateh;PC
Rabyi Mohammed Sufyani;Saudi Arabia;RM;66;33;Al Taawoun;PC
Hussain Al Moqahwi;Saudi Arabia;CDM|CM|CAM;69;32;Al Ahli;PC
Abdullah Al Owayshir;Saudi Arabia;GK;61;29;Al Shabab;PC
Antônio Carlos;Brazil;CB;68;27;Orlando City Soccer Club;PC
Darío Burbano;Colombia;LM;67;32;Cúcuta Deportivo;PC
José Juan Vázquez;Mexico;CDM|CM;73;32;Guadalajara;PC
Pietro Iemmello;Italy;ST;71;28;Perugia;PC
Florian Tardieu;France;CDM|CM;71;28;ESTAC Troyes;PC
Mattheus Oliveira;Brazil;CM|CAM;71;26;Sporting CP;PC
Marco Modolo;Italy;RB|CB;69;31;Venezia;PC
Milan Vilotic;Serbia;CB;66;33;FC St. Gallen 1879;PC
Thomas Vincensini;France;GK;63;26;Racing Club de Lens;PC
Leon Goretzka;Germany;CDM|CM|CAM;84;25;FC Bayern München;PC
Stefano Magnasco;Chile;RB|LB;71;27;Universidad Católica;PC
Pasquale Fazio;Italy;RB|CB|RM;66;31;Castellammare di Stabia;PC
Konstantinos Triantafyllopoulos;Greece;CB;68;27;Pogon Szczecin;PC
Dimitrios Siovas;Greece;CB;76;31;CD Leganés;PC
Dorian Dessoleil;Belgium;CB;74;27;Sporting Charleroi;PC
Janoi Donacien;St Lucia;RB|LB;64;26;Ipswich Town;PC
Jordan Adéoti;Benin;CB|CDM;69;31;AJ Auxerre;PC
Eugeni;Spain;LM|CM|CAM;72;26;SD Huesca;PC
Birama Touré;Mali;CDM|CM;69;28;AJ Auxerre;PC
Joey Pelupessy;Netherlands;CDM|CM;68;27;Sheffield Wednesday;PC
Bright Edomwonyi;Nigeria;ST;66;26;FK Austria Wien;PC
Rasmus Thelander;Denmark;CB;67;29;Aalborg BK;PC
Matías Britos;Uruguay;ST|CAM|RW;72;31;Club Atlético Peñarol;PC
Magnus Blakstad;Norway;CDM|CM;60;26;Ranheim Fotball;PC
Barrie McKay;Scotland;RM|LM|LW;70;25;Fleetwood Town;PC
Éverton Luiz;Brazil;CDM|CM;69;32;Real Salt Lake;PC
Andrés Cadavid;Colombia;CB;70;34;Independiente Medellín;PC
Eugenio Mena;Chile;LB;75;32;Racing Club;PC
Ian Lawlor;Republic of Ireland;GK;62;25;Scunthorpe United;PC
Vedran Janjetovic;Australia;GK;62;32;Western Sydney Wanderers;PC
Ventura Alvarado;United States;RB|CB;70;27;Club Necaxa;PC
Daniel Steres;United States;CB;68;29;LA Galaxy;PC
Bilal Basaçikoglu;Turkey;LM|RW|LW;68;25;Trabzonspor;PC
Siebe Schrijvers;Belgium;ST|RM|CAM;74;24;Club Brugge KV;PC
Pierrick Capelle;France;LB|LM|CM;75;33;Angers SCO;PC
Jérôme Phojo;France;RB;63;27;Clermont Foot 63;PC
Miguel Herrera;Mexico;CB;68;31;Club León;PC
Buatu;Angola;CB;67;26;Desportivo das Aves;PC
Joshua Brenet;Netherlands;RWB|RB|LB|RW;74;26;Vitesse;PC
Erik Pacinda;Slovakia;ST|RM|LW;70;31;Korona Kielce;PC
Júnior Fernandes;Chile;ST|RM|LM;75;31;Alanyaspor;PC
Carlinhos;Brazil;CM|CAM;71;26;Vitória Setúbal;PC
Quentin Beunardeau;France;GK;69;26;Desportivo das Aves;PC
Kwabena Appiah;Australia;ST|RM|RW;61;28;Western United FC;PC
Timo Letschert;Netherlands;CB;74;27;Hamburger SV;PC
Julian Jeanvier;Guinea;CB;70;27;Brentford;PC
Markus Scholz;Germany;GK;63;32;Sportverein Waldhof Mannheim 07 e.V.;PC
Mounir Bouziane;France;ST|LM;64;29;Sportverein Waldhof Mannheim 07 e.V.;PC
Christian Günter;Germany;LB|LWB|LM|LW;76;27;Sport-Club Freiburg;PC
Brendan Galloway;England;LB;64;24;Luton Town;PC
Kgotso Moleko;South Africa;RB|CB|RM;65;30;Kaizer Chiefs;PC
Mitchell Duke;Australia;ST|RM|LM;66;29;Western Sydney Wanderers;PC
Anthony Caceres;Australia;RM|CM|CAM;64;27;Sydney FC;PC
Craig Goodwin;Australia;LM|LW;72;28;Al Wehda;PC
Raphaël Guerreiro;Portugal;LB|LM|CM;83;26;Borussia Dortmund;PC
Yroundu Musavu-King;Gabon;CB;66;28;Le Mans FC;PC
Matthew Acton;Australia;GK;61;28;Melbourne Victory;PC
Declan Gallagher;Scotland;RB|CB;68;29;Motherwell;PC
Quini;Spain;RB|LB;71;30;Granada CF;PC
Björn Jopek;Germany;CM|CAM;66;26;Hallescher FC;PC
Jakob Busk;Denmark;GK;68;26;1. FC Union Berlin;PC
Dustin Bomheuer;Germany;CB;65;29;1. FC Magdeburg;PC
Pacheco;Spain;GK;82;28;D. Alavés;PC
Gerrit Wegkamp;Germany;ST|CF;63;27;FSV Zwickau;PC
Tim Hölscher;Germany;CM|CAM;64;25;FC Twente;PC
Diogo Mateus;Brazil;RB;67;27;Kawasaki Frontale;PC
Orhan Ademi;Switzerland;ST;63;28;Eintracht Braunschweig;PC
Hamza Hafidi;Morocco;CDM|CM;63;27;Le Mans FC;PC
Georges Gope-Fenepej;New Caledonia;RM|LM;64;31;Le Mans FC;PC
Yassine Bounou;Morocco;GK;77;29;Sevilla FC;PC
Mikel Agu;Nigeria;CDM;74;27;Vitória Guimarães;PC
Marcel Schuhen;Germany;GK;71;27;SV Darmstadt 98;PC
Thomas Partey;Ghana;CDM|CM;84;27;Atlético Madrid;PC
Richard Strebinger;Austria;GK;73;27;SK Rapid Wien;PC
Kevin Wimmer;Austria;CB|CDM|CM;72;27;Royal Excel Mouscron;PC
Maciej Gajos;Poland;CDM|CM;66;29;Lechia Gdansk;PC
Benedikt Saller;Germany;RB|CM;69;27;SSV Jahn Regensburg;PC
Christoph Martschinko;Austria;LB|LWB|LW;66;26;FK Austria Wien;PC
Thomas Dähne;Germany;GK;63;26;Wisla Plock;PC
André Ramalho;Brazil;CB;75;28;FC Red Bull Salzburg;PC
Adrien Rabiot;France;CDM|CM;82;25;Juventus;PC
Joris van Overeem;Netherlands;CDM|CM;74;26;FC Utrecht;PC
Terell Ondaan;Guyana;RM|LM;67;26;Grenoble Foot 38;PC
Diego Lopes;Brazil;CAM|LW;75;26;Rio Ave FC;PC
Patrick Weihrauch;Germany;CM|RW|LW;66;26;DSC Arminia Bielefeld;PC
Waleed Bakhashwain;Saudi Arabia;CDM;69;30;Al Wehda;PC
Joe Rafferty;Republic of Ireland;RB|LB;67;26;Preston North End;PC
Bruno Moreira;Portugal;ST;68;32;Rio Ave FC;PC
Luis López;Mexico;CB;61;26;Fútbol Club Juárez;PC
Grimaldo;Spain;LB;83;24;SL Benfica;PC
Johannes Wurtz;Germany;ST|CAM;67;28;SV Darmstadt 98;PC
Christian Burgess;England;CB;66;28;Portsmouth;PC
Kieran Sadlier;Republic of Ireland;RM|LM;67;25;Doncaster Rovers;PC
Fabian Schär;Switzerland;CB;79;28;Newcastle United;PC
Elliot Lee;England;ST|CAM;66;25;Luton Town;PC
Derik;Spain;CB|CDM;67;27;CD Numancia;PC
José Rodríguez;Spain;CDM|RM|CM;72;25;CF Fuenlabrada;PC
Cristian Benavente;Peru;LM|CAM|CF;71;26;FC Nantes;PC
Hélder Lopes;Portugal;LB|LWB|LW;72;31;AEK Athens;PC
Pablo González;Mexico;RB|CDM|CM;70;28;Puebla;PC
Hiroshi Kiyotake;Japan;LM|CF;70;30;Cerezo Osaka;PC
Gergo Lovrencsics;Hungary;RB;71;31;Free Agents;PC
Mohammed Al Fatil;Saudi Arabia;CB;68;28;Al Ahli;PC
Tomasz Kedziora;Poland;RB;75;26;Dynamo Kyiv;PC
Jairo Palomino;Colombia;CDM;69;31;Envigado FC;PC
Abdullah Al Mayoof;Saudi Arabia;GK;69;33;Al Hilal;PC
Mansour Al Harbi;Saudi Arabia;LB;67;32;Al Ittihad;PC
Mohammed Majrashi;Saudi Arabia;ST|LM;61;29;Al Fateh;PC
Iván Crespo;Spain;GK;65;35;Real Racing Club;PC
Daniele Sciaudone;Italy;CDM|CM;70;31;Cosenza;PC
Filip Malbašic;Serbia;ST|RM|LM;70;27;Cádiz CF;PC
Mohammed Jahfali;Saudi Arabia;CB;67;29;Al Hilal;PC
Assaf Ahmed Al Qarni;Saudi Arabia;GK;63;36;Al Ittihad;PC
Ibrahim Al Zubaidi;Saudi Arabia;LB;65;30;Al Taawoun;PC
Salman Muwashar;Saudi Arabia;LM;70;31;Al Ahli;PC
Dion Malone;Netherlands;RB|CDM;65;31;ADO Den Haag;PC
Abdulaziz Majrashi;Saudi Arabia;RB;60;29;Al Adalah Club;PC
Muhannad Asiri;Saudi Arabia;ST;66;33;Al Ahli;PC
Garry Rodrigues;Cape Verde;RM|LM;76;29;Fenerbahçe SK;PC
Jozabed;Spain;CDM|CM|CAM;73;29;Girona FC;PC
Michael Hefele;Germany;CB;69;29;Nottingham Forest;PC
Thomas Pledl;Germany;RM;70;26;Fortuna Düsseldorf;PC
Reagy Ofosu;Germany;ST|RM|LM;69;28;Fotbal Club Boto?ani;PC
Daniel Buballa;Germany;LB|CB;69;30;FC St. Pauli;PC
Ricardo Pereira;Portugal;RB;84;26;Leicester City;PC
Lee Angol;England;ST;62;25;Leyton Orient;PC
Ederson;Brazil;GK;88;26;Manchester City;PC
Renato Santos;Portugal;RM|LM;71;28;Málaga CF;PC
Ahmed Hassan;Egypt;ST;72;27;Olympiacos CFP;PC
Michael Duffy;Northern Ireland;RM|LM;69;26;Dundalk;PC
Thomas Vollnhofer;Austria;GK;63;35;spusu SKN St. Pölten;PC
Renato;Brazil;CDM|CM;67;27;Shimizu S-Pulse;PC
Stefan Rakowitz;Austria;RM|LM;64;30;TSV Hartberg;PC
Patrick Ziegler;Germany;CB|CDM;65;30;Western Sydney Wanderers;PC
Cristian Pellerano;Argentina;CDM|CM;75;38;Independiente del Valle;PC
Bruno Peres;Brazil;RB|RM;76;30;Roma;PC
Jhon Córdoba;Colombia;ST;78;27;1. FC Köln;PC
Ángelo Henríquez;Chile;ST;70;26;Universidad de Chile;PC
Denis Linsmayer;Germany;CDM|CM;71;28;SV Sandhausen;PC
Hendrick Zuck;Germany;RM|LM|CM;66;30;1. FC Kaiserslautern;PC
Srdan Spiridonovic;Austria;ST|LM;67;26;Pogon Szczecin;PC
Sebastian Wimmer;Austria;CB|CDM;61;26;FSV Zwickau;PC
Thomas Murg;Austria;RM|CM|CAM;73;25;SK Rapid Wien;PC
De Tomás;Spain;ST;79;25;RCD Espanyol;PC
Ibrahima Mbaye;Senegal;RB|LB;72;25;Bologna;PC
Romell Quioto;Honduras;ST|LM|LW;71;28;Impact Montréal;PC
Jonas Hofmann;Germany;RM|CM|CAM;78;28;Borussia Mönchengladbach;PC
Filippo Falco;Italy;CAM|CF;73;28;Lecce;PC
Alex Addai;England;ST;59;26;Cheltenham Town;PC
Alexander Szymanowski;Argentina;LM;75;31;CD Leganés;PC
Dennis Iapichino;Switzerland;LB;63;30;Servette FC;PC
Ivan Lucic;Austria;GK;68;25;FK Austria Wien;PC
Sean Kelly;Scotland;LB|LM;62;26;Ross County FC;PC
Alberto Brignoli;Italy;GK;73;28;Empoli;PC
Bruno Godeau;Belgium;LB|CB;68;28;KAA Gent;PC
Niklas Lomb;Germany;GK;68;27;Bayer 04 Leverkusen;PC
Jordan Tillson;England;CDM|CM;63;27;Ross County FC;PC
Rachid Ghezzal;Algeria;RM|RW;74;28;Fiorentina;PC
Juan Pablo Vigón;Mexico;CM;71;29;U.N.A.M.;PC
João Teixeira;Portugal;CAM|LW;75;27;Vitória Guimarães;PC
Dimitris Diamantakos;Greece;ST;69;27;FC St. Pauli;PC
Charalampos Lykogiannis;Greece;LB|CB|LM;66;26;Cagliari;PC
Ridgeciano Haps;Netherlands;LB|LW;75;27;Feyenoord;PC
Rui Silva;Portugal;GK;78;26;Granada CF;PC
Kristoffer Peterson;Sweden;LW;71;25;FC Utrecht;PC
Brad Smith;Australia;LB;65;26;Cardiff City;PC
Ryan McLaughlin;Northern Ireland;RB|RM;64;25;Rochdale;PC
Christos Donis;Greece;CDM|CM;70;25;Panathinaikos FC;PC
Souleymane Doukara;France;ST;72;28;Ettifaq FC;PC
Piotr Zielinski;Poland;LM|CM;81;26;Napoli;PC
Lewis MacLeod;Scotland;CM|CAM;68;26;Wigan Athletic;PC
Otávio;Brazil;RM|CM|CAM;79;25;FC Porto;PC
Alessio Romagnoli;Italy;CB;83;25;Milan;PC
Krzysztof Kaminski;Poland;GK;66;29;Wisla Plock;PC
Albert Rusnák;Slovakia;CAM;76;26;Real Salt Lake;PC
Bright Addae;Ghana;CDM|CM;68;27;Castellammare di Stabia;PC
Fouad Chafik;Morocco;RB|LB;72;33;Dijon FCO;PC
Anthony Belmonte;France;CDM|CM;64;24;Grenoble Foot 38;PC
Farid Boulaya;Algeria;RW;72;27;Football Club de Metz;PC
Fran Sol;Spain;ST;74;28;Dynamo Kyiv;PC
Abdoulaye Touré;France;CDM|CM;75;26;FC Nantes;PC
Jonny;Spain;LWB|LW;79;26;Wolverhampton Wanderers;PC
Darwin Machís;Venezuela;ST|LM;76;27;Granada CF;PC
Gégé;Cape Verde;CB;67;32;Al Fayha;PC
Ilya Kutepov;Russia;CB;73;27;Spartak Moscow;PC
Philipp Erhardt;Austria;CB|CDM|CM;63;26;SV Mattersburg;PC
Manuel Prietl;Austria;CB|CDM|CM;73;28;DSC Arminia Bielefeld;PC
Markus Kuster;Austria;GK;67;26;SV Mattersburg;PC
Patrick Möschl;Austria;RM|LM;66;27;1. FC Magdeburg;PC
Simon Piesinger;Austria;CB;66;28;Randers FC;PC
Andreas Kuen;Austria;LM|CM|CAM;65;25;SV Mattersburg;PC
Peter van Ooijen;Netherlands;CAM|LW;67;28;VVV-Venlo;PC
Louis Schaub;Austria;RM|CAM;75;25;Hamburger SV;PC
Abdulaziz Al Jebreen;Saudi Arabia;CDM|CM;67;30;Al Nassr;PC
Marc Andre Schmerböck;Austria;ST;66;26;Wolfsberger AC;PC
Faisal Darwish;Saudi Arabia;RB|CDM|RM;64;29;Al Taawoun;PC
Manuel Kuttin;Austria;GK;65;26;Wolfsberger AC;PC
Tobias Müller;Germany;CDM|RM|CM;63;27;Chemnitzer FC;PC
Juan Fernando Quintero;Colombia;CAM;80;27;River Plate;PC
João Cancelo;Portugal;RB;82;26;Manchester City;PC
Edgar Ié;Portugal;RB|CB;73;26;Feyenoord;PC
Pape Paye;France;RB;67;30;FC Sochaux-Montbéliard;PC
Mathias Abero;Uruguay;LB|LWB|LM|LW;71;30;Patronato;PC
Renato Steffen;Switzerland;RM|LM|RW;76;28;VfL Wolfsburg;PC
Marco Migliorini;Italy;CB;68;28;Salerno;PC
Leonardo Capezzi;Italy;CM;68;25;Salerno;PC
Lucas João;Portugal;ST;70;26;Reading;PC
Lucas Chiaretti;Brazil;CAM|CF;67;32;Pordenone;PC
Do Dong Hyun;Korea Republic;LW;59;26;Gyeongnam FC;PC
Marc Stendera;Germany;CDM|CM|CAM;73;24;Hannover 96;PC
Thomas Ebner;Austria;LB|CDM|CM;66;28;FK Austria Wien;PC
Yasser Al Shahrani;Saudi Arabia;RB|LB;73;28;Al Hilal;PC
Lee Woo Hyeok;Korea Republic;CDM|CM|CAM;63;27;Incheon United FC;PC
Samu Castillejo;Spain;RM|LM;79;25;Milan;PC
Jordi Quintillà;Spain;CDM|CM;71;26;FC St. Gallen 1879;PC
Kevin Mbabu;Switzerland;RB;77;25;VfL Wolfsburg;PC
Kortney Hause;England;LB|CB;70;25;Aston Villa;PC
Junior Morias;Jamaica;ST;62;25;St. Mirren;PC
Emiliano Marcondes;Denmark;ST|CAM|LW;68;25;Brentford;PC
André Ibsen Rømer;Denmark;CM;66;27;Randers FC;PC
Frederik Møller;Denmark;LB|CB;62;27;Silkeborg IF;PC
Ahmed Hegazi;Egypt;CB;73;29;West Bromwich Albion;PC
Luis Quintana;Mexico;CB;72;28;U.N.A.M.;PC
Marcel Halstenberg;Germany;LB|LWB|LW;81;28;RB Leipzig;PC
Wladimiro Falcone;Italy;GK;64;25;Sampdoria;PC
Paulo Oliveira;Portugal;CB;77;28;SD Eibar;PC
Anders Trondsen;Norway;CM;71;25;Rosenborg BK;PC
Lasse Nilsen;Norway;LWB|LM|LW;63;25;Tromsø IL;PC
Mynor Escoe;Costa Rica;ST|LM;63;29;Mineros de Guayana;PC
Haitam Aleesami;Norway;LB;72;28;Amiens SC;PC
Christian Nørgaard;Denmark;CDM|CM;73;26;Brentford;PC
Matti Steinmann;Germany;CDM|CM;69;25;Wellington Phoenix;PC
Mohammed Abusabaan;Saudi Arabia;CDM|CM|CAM;64;30;Al Taawoun;PC
Luka Dordevic;Montenegro;ST;71;26;Lokomotiv Moscow;PC
Nasser Chamed;Comoros;RM|LM|RW;68;26;Clubul Sportiv Gaz Metan Media?;PC
Brian Rowe;United States;GK;66;31;Orlando City Soccer Club;PC
Frederik Holst;Denmark;RB;67;25;IF Elfsborg;PC
Andreas Hansen;Denmark;GK;59;24;Aalborg BK;PC
Marc-Oliver Kempf;Germany;CB;75;25;VfB Stuttgart;PC
Júlio Tavares;Cape Verde;ST;72;31;Dijon FCO;PC
Niko Gießelmann;Germany;LB|LWB|LW;72;28;Fortuna Düsseldorf;PC
Callum Paterson;Scotland;ST|CAM;71;25;Cardiff City;PC
Jin Seong Wook;Korea Republic;ST;65;26;Sangju Sangmu FC;PC
Emerson;Italy;LB|LM;78;25;Chelsea;PC
Melker Hallberg;Sweden;CDM;67;24;Hibernian;PC
Leandrinho;Brazil;CM|CAM;67;26;Vitória Setúbal;PC
Salva Ruíz;Spain;LB|LM;68;25;RC Deportivo;PC
Rodolfo Pizarro;Mexico;LM|CM|CAM;77;26;Free Agents;PC
Areli Hernández;Mexico;LB;58;25;Gallos Blancos de Querétaro;PC
Patrick Drewes;Germany;GK;66;27;VfL Bochum 1848;PC
Andreas Hirzel;Switzerland;GK;60;27;FC Thun;PC
Aqeel Al Sahabi;Saudi Arabia;RB|CB;64;33;Al Faisaly;PC
Diego Morales;Argentina;LM|CAM;69;33;Club Atlético Tigre;PC
Basim Al Baqi;Saudi Arabia;GK;60;30;Al Ahli;PC
Sultan Ali Al Sawadi;Saudi Arabia;LM|CAM;63;27;Al Wehda;PC
Ali Al Zubaidi;Saudi Arabia;RB;60;27;Al Wehda;PC
Abdullah Al Saleh;Saudi Arabia;GK;61;30;Ettifaq FC;PC
Ali Ahmed Al Zaqan;Saudi Arabia;RM;64;29;Al Fateh;PC
Murtadha Al Burayh;Saudi Arabia;CB;59;30;Al Adalah Club;PC
Alhaji Kamara;Sierra Leone;ST;66;26;Randers FC;PC
Jesper Björkman;Sweden;CB;61;27;AFC Eskilstuna;PC
Joakim Nilsson;Sweden;CB;71;26;DSC Arminia Bielefeld;PC
Mohammed Salem;Saudi Arabia;CB;67;34;Al Shabab;PC
Abdullah Saud Al Mutairi;Saudi Arabia;RM|LM|CAM;63;34;Al Fayha;PC
Wesam Saleh Suwayyid;Saudi Arabia;LB;61;32;Al Hazem;PC
Dennis Olsson;Sweden;LWB|LM|LW;62;25;GIF Sundsvall;PC
Julián Velázquez;Argentina;CB;73;29;Gallos Blancos de Querétaro;PC
Felipe Gallegos;Chile;LM|CM;69;28;Club Atlético de San Luis;PC
Björn Engels;Belgium;CB;75;25;Aston Villa;PC
Riccardo Improta;Italy;LM|LW;69;26;Benevento;PC
Hassan Kadish;Saudi Arabia;LB;65;27;Al Taawoun;PC
Vincent Laurini;France;RB;72;31;Parma;PC
Ricardo Ferreira;Portugal;CB;70;27;Belenenses;PC
Elseid Hysaj;lbania;RB|LB;78;26;Napoli;PC
José Mari;Spain;CDM|CM;70;32;Cádiz CF;PC
Georgiy Zhukov;Kazakhstan;CDM|CM;68;25;Wisla Kraków;PC
Aljaz Struna;Slovenia;CB;70;29;Houston Dynamo;PC
Riccardo Fiamozzi;Italy;RB;69;27;Empoli;PC
John McGinn;Scotland;CM;77;25;Aston Villa;PC
Morgan Sanson;France;CM|CAM;80;25;Olympique de Marseille;PC
Abdullah Al Fahad;Saudi Arabia;RB|CB;64;26;Al Raed;PC
Bader Mansour Al Seliteen;Saudi Arabia;CDM|RM|CM;61;30;Al Adalah Club;PC
Mohammed Khalil Al Owais;Saudi Arabia;GK;72;28;Al Ahli;PC
Abdulrahman Al Barakah;Saudi Arabia;CDM|CM|CAM;63;29;Al Fayha;PC
Saqer Otayf;Saudi Arabia;ST|CAM;60;29;Al Fateh;PC
Abdullah Ateef;Saudi Arabia;CDM|CM;71;27;Al Hilal;PC
Carles Gil;Spain;RM|CM|CAM;76;27;New England Revolution;PC
Domenico Berardi;Italy;ST|RW;79;25;Sassuolo;PC
Davide Luppi;Italy;ST|CAM|RW;66;30;Cittadella;PC
Simone Perilli;Italy;GK;61;25;Pisa;PC
Lee Chang Geun;Korea Republic;GK;65;26;Sangju Sangmu FC;PC
Nikos Karelis;Greece;ST;70;28;Brentford;PC
Pablo De Blasis;Argentina;RB|RM|LM;73;32;SD Eibar;PC
Edison Flores;Peru;LM|CAM;70;26;D.C. United;PC
Federico Ceccherini;Italy;CB;71;28;Fiorentina;PC
Zaine Francis-Angol;Antigua & Barbuda;LB|LM;61;27;Accrington Stanley;PC
Manquillo;Spain;RWB|RB|LWB|RW|LW;75;26;Newcastle United;PC
Alberto Barison;Italy;CB;72;25;Pordenone;PC
Ben Osborn;England;LB|LWB|LM|LW;72;25;Sheffield United;PC
Kieran Wallace;England;LB|CB|CDM;62;25;Burton Albion;PC
Hwang Seok Ho;Korea Republic;CB;66;31;Shimizu S-Pulse;PC
Han Kook Young;Korea Republic;CDM|CM;68;30;Gangwon FC;PC
Jang Hyeon Soo;Korea Republic;CB;71;28;Al Hilal;PC
